ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,ROOT2_PFMF,ROOT2_FamSize,ROOT2_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
22080,innkeepers,NN,3,"0,2,1",{(inn)}{(keep)}>er>,100,4,25246,52.6315789473684,20,247711,36.1196656401231,2274,4569119,2,3.55E-05,0.025027035377723
22138,insecticidal,JJ,3,"0,2,1",{(insect)}(cide)>al>,50,5,5447,47.0588235294117,18,19920,68.4615384615384,1431,4704731,2,9.14E-06,0.006642978526186
22711,hundredweights,NN,3,"0,2,1",{(hundred)}{(weigh)>t>},100,4,40714,73.9130434782608,24,56346,72.9166666666666,49,133535,1,2.25E-05,0.000463463618106
22795,hydropathy,NN,3,"0,2,1",{(hydro)(patho)>y>},85.1851851851851,28,8772,72.9166666666666,49,81153,56.0160965794768,2486,3870233,1,4.99E-05,0.029816159431485
22878,icebreakers,NN,3,"0,2,1",{(ice)}{(break)}>er>,27.7777777777777,19,52716,60.6060606060606,34,95043,45.0505939287285,2274,4569119,2,3.55E-05,0.025027035377723
22899,iconoclastic,JJ,3,"0,2,1",{(icon)(clast)}>ic>,66.6666666666666,4,22871,100,2,339,55.8736426456071,1014,1472797,2,2.78E-05,0.006334002780782
22918,ideologists,NN,3,"0,2,1",{(ideo)(log)>ist>},75,5,8562,61.6822429906542,215,380513,60.0867678958785,462,382916,3,6.27E-05,0.003707708944848
23032,HISTORIOGRAPHY,NN,3,"0,2,1",{(history)(graph)>y>},58.3333333333333,13,124154,48.695652173913,116,198105,28.7726358148893,2486,3870233,1,4.99E-05,0.029816159431485
23036,hitchhikers,NN,3,"0,2,1",{(hitch)}{(hike)}>er>,33.3333333333333,4,2831,66.6666666666666,4,9038,24.9890013198416,2274,4569119,2,3.55E-05,0.025027035377723
23177,homogenized,VB,3,"0,2,1",{(homo)(gen)>ize>},41.6666666666666,13,147806,61.7647058823529,35,84143,41.4918414918414,430,443161,3,0.000148930072818,0.010196199598332
23178,homogenizes,VB,3,"0,2,1",{(homo)(gen)>ize>},41.6666666666666,13,147806,61.7647058823529,35,84143,41.4918414918414,430,443161,3,0.000148930072818,0.010196199598332
23181,homogenizing,VB|NN|JJ,3,"0,2,1",{(homo)(gen)>ize>},41.6666666666666,13,147806,61.7647058823529,35,84143,41.4918414918414,430,443161,3,0.000148930072818,0.010196199598332
23197,honeymooner,NN,3,"0,2,1",{(honey)}{(moon)}>er>,50,7,11358,35.7142857142857,15,36537,39.3312802463704,2274,4569119,2,3.55E-05,0.025027035377723
23266,horology,NN,3,"0,2,1",{(hour)(log)>y>},100,6,130066,89.7196261682243,215,380513,63.5412474849094,2486,3870233,1,4.99E-05,0.029816159431485
23301,horticultural,JJ,3,"0,2,1",{(horti)(culture)}>al>,33.3333333333333,4,675,31.578947368421,20,80328,50.2797202797202,1431,4704731,2,9.14E-06,0.006642978526186
23303,horticulturist,NN,3,"0,2,1",{(horti)(culture)}>ist>,66.6666666666666,4,675,36.8421052631578,20,80328,68.112798264642,462,382916,3,6.27E-05,0.003707708944848
23304,horticulturists,NN,3,"0,2,1",{(horti)(culture)}>ist>,66.6666666666666,4,675,36.8421052631578,20,80328,68.112798264642,462,382916,3,6.27E-05,0.003707708944848
23338,hotheadedly,RB,3,"0,2,1",{(hot)}{(head)}>ly>,100,14,56978,91.7525773195876,98,230581,86.8829823955816,2898,3857999,2,4.48E-05,0.026726401977445
23357,housebreaker,NN,3,"0,2,1",{(house)}{(break)}>er>,67.7777777777777,91,155845,87.8787878787878,34,95043,68.8957325120985,2274,4569119,2,3.55E-05,0.025027035377723
23364,housekeepers,NN,3,"0,2,1",{(house)}{(keep)}>er>,22.2222222222222,91,155845,47.3684210526315,20,247711,34.3158820941487,2274,4569119,2,3.55E-05,0.025027035377723
23374,housewifely,RB,3,"0,2,1",{(house)}{(wife)}>ly>,74.4444444444444,91,155845,70,11,43730,67.0693821194339,2898,3857999,2,4.48E-05,0.026726401977445
23377,housewifery,NN,3,"0,2,1",{(house)}{(wife)}>ory>,61.1111111111111,91,155845,40,11,43730,75.7746478873239,356,725186,3,2.62E-05,0.002935269581338
23453,heartbreakingly,RB,3,"0,2,1",{(heart)}{(break)}>ly>,66.6666666666666,40,64172,81.8181818181818,34,95043,59.0610976872626,2898,3857999,2,4.48E-05,0.026726401977445
23466,heartwarmingly,JJ|RB,3,"0,2,1",{(heart)}{(warm)}>ly>,74.3589743589743,40,64172,84.6153846153846,14,29760,67.0693821194339,2898,3857999,2,4.48E-05,0.026726401977445
23480,heavyweights,NN,3,"0,2,1",{(heavy)}{(weigh)>t>},60,6,49878,21.7391304347826,24,56346,27.0833333333333,49,133535,1,2.25E-05,0.000463463618106
23590,HEMOLYTIC,JJ,3,"0,2,1",{(hema)(lyt)>ic>},100,4,1901,50,3,220,57.4531095755182,1014,1472797,2,2.78E-05,0.006334002780782
23688,heterodoxy,NN,3,"0,2,1",{(hetero)(dox)}>y>,66.6666666666666,10,8056,100,5,7409,38.6720321931589,2486,3870233,1,4.99E-05,0.029816159431485
23690,heterosexuals,NN,3,"0,2,1",(hetero){(sex)}>al>,0,10,8056,14.2857142857142,29,154904,9.72027972027972,1431,4704731,2,9.14E-06,0.006642978526186
23692,HETEROGAMOUS,JJ,3,"0,2,1",{(hetero)(gam)>ious>},88.8888888888888,10,8056,100,16,2996,87.9870129870129,617,450833,4,7.10E-05,0.004943611926464
23739,hierarchic,JJ,3,"0,2,1",{(hiero)(arch)>ic>},83.3333333333333,7,18900,62.5,41,38937,57.1569595261599,1014,1472797,2,2.78E-05,0.006334002780782
23742,hieroglyphics,NN,3,"0,2,1",{(hiero)(glyph)}>ics>,33.3333333333333,7,18900,0,3,349,69.6969696969697,34,144919,3,6.90E-06,0.000154487872702
23752,highflown,JJ,3,"0,2,1",{(high)}{(flow)}>n>,95.6521739130434,24,339513,83.3333333333333,13,35371,95.9731543624161,150,714837,1,1.12E-05,0.001235902981616
23753,highflyer,NN,3,"0,2,1",{(high)}{(fly)}>er>,69.5652173913043,24,339513,69.2307692307692,27,76434,66.6520017597888,2274,4569119,2,3.55E-05,0.025027035377723
23754,highflyers,NN,3,"0,2,1",{(high)}{(fly)}>er>,69.5652173913043,24,339513,69.2307692307692,27,76434,66.6520017597888,2274,4569119,2,3.55E-05,0.025027035377723
23755,highlanders,NN,3,"0,2,1",{(high)(land)}>er>,30.4347826086956,24,339513,10.3448275862068,59,140623,10.3827540695116,2274,4569119,2,3.55E-05,0.025027035377723
23770,hillbillies,NN,3,"0,2,1",{(hill)}{(bill)>y>},38.4615384615384,14,48436,28.5714285714285,15,150616,14.6478873239436,2486,3870233,1,4.99E-05,0.029816159431485
23824,hairdressers,NN,3,"0,2,1",{(hair)}{(dress)}>er>,30.7692307692307,27,52736,21.4285714285714,15,27506,33.3919929608446,2274,4569119,2,3.55E-05,0.025027035377723
23838,hairstylists,NN,3,"0,2,1",{(hair)}{(style)}>ist>,53.8461538461538,27,52736,64.2857142857142,15,59145,73.1019522776572,462,382916,3,6.27E-05,0.003707708944848
23933,handiworks,NN,3,"0,2,1",{(hand)}>y>{(work)},38.3333333333333,61,232844,24.0643863179074,2486,3870233,4.99E-05,0.029816159431485,36.4705882352941,86,1051110,4
23937,handmaidens,NN,3,"0,2,1",{(hand)}{(maid)>en>},56.6666666666666,61,232844,33.3333333333333,16,9264,76.3546798029556,204,655590,2,1.68E-05,0.001699366599722
24185,haymaker,NN,3,"0,2,1",{(hay)}{(make)}>er>,60,6,13305,64.1025641025641,40,1073485,52.2657281126264,2274,4569119,2,3.55E-05,0.025027035377723
24186,haymakers,NN,3,"0,2,1",{(hay)}{(make)}>er>,60,6,13305,64.1025641025641,40,1073485,52.2657281126264,2274,4569119,2,3.55E-05,0.025027035377723
24209,headachy,JJ,3,"0,2,1",{(head)}{(ache)}>y>,86.5979381443299,98,230581,66.6666666666666,10,8479,69.496981891348,2486,3870233,1,4.99E-05,0.029816159431485
24215,headhunters,NN,3,"0,2,1",{(head)}{(hunt)}>er>,25.7731958762886,98,230581,25,9,48581,27.6726792784865,2274,4569119,2,3.55E-05,0.025027035377723
24470,gunrunners,NN,3,"0,2,1",{(gun)}{(run)}>er>,82.1428571428571,29,86955,87.5,17,434649,59.8328200615926,2274,4569119,2,3.55E-05,0.025027035377723
24533,gynaecologist,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,39.2523364485981,215,380513,31.6702819956616,462,382916,3,6.27E-05,0.003707708944848
24534,gynaecologists,NN,3,"0,2,1",{(gynaec)(log)>ist>},0,3,461,39.2523364485981,215,380513,31.6702819956616,462,382916,3,6.27E-05,0.003707708944848
24539,gynaecology,NN,3,"0,2,1",{(gynaec)(log)>y>},50,3,461,65.8878504672897,215,380513,36.861167002012,2486,3870233,1,4.99E-05,0.029816159431485
24544,gyroscopic,JJ,3,"0,2,1",{(gyro)(scope)}>ic>,100,3,879,58.3333333333333,25,22421,56.1697926949654,1014,1472797,2,2.78E-05,0.006334002780782
24591,haemophilia,NN,3,"0,2,1",{(haemo)(philo)>ia>},50,5,144,68.9655172413793,30,53808,84.4444444444444,46,69613,2,0,0
24592,haemophiliac,NN,3,"0,2,1",{(haemo)(philo)>iac>},0,5,144,62.0689655172413,30,53808,53.8461538461538,14,1568,3,0.000637755102041,0.000154487872702
24593,haemophiliacs,NN,3,"0,2,1",{(haemo)(philo)>iac>},0,5,144,62.0689655172413,30,53808,53.8461538461538,14,1568,3,0.000637755102041,0.000154487872702
24671,goalkeepers,NN,3,"0,2,1",{(goal)}{(keep)}>er>,50,5,42643,42.1052631578947,20,247711,33.08402991641,2274,4569119,2,3.55E-05,0.025027035377723
24882,grandiloquence,NN,3,"0,2,1",{(grand)(loqu)>ance>},100,24,38774,77.2727272727272,23,3533,87.8881987577639,323,977837,4,7.16E-06,0.001081415108914
24903,graphologist,NN,3,"0,2,1",{(graph)(log)>ist>},83.4782608695652,116,198105,85.9813084112149,215,380513,86.3340563991323,462,382916,3,6.27E-05,0.003707708944848
24904,graphologists,NN,3,"0,2,1",{(graph)(log)>ist>},83.4782608695652,116,198105,85.9813084112149,215,380513,86.3340563991323,462,382916,3,6.27E-05,0.003707708944848
24905,graphology,NN,3,"0,2,1",{(graph)(log)>y>},86.0869565217391,116,198105,87.8504672897196,215,380513,61.851106639839,2486,3870233,1,4.99E-05,0.029816159431485
24973,greengroceries,NN,3,"0,2,1",{(green)}{(grocer)}>y>,100,18,98574,100,4,4484,81.0865191146881,2486,3870233,1,4.99E-05,0.029816159431485
24975,greengrocery,NN,3,"0,2,1",{(green)}{(grocer)}>y>,100,18,98574,100,4,4484,81.0865191146881,2486,3870233,1,4.99E-05,0.029816159431485
25093,gelignite,NN,3,"0,2,1",{(gel)(ign)>ite>},100,2,2971,100,4,3743,90.9090909090909,45,228495,3,8.75E-06,0.000308975745404
25108,genealogist,NN,3,"0,2,1",{(gen)(log)>ist>},38.235294117647,35,84143,32.2429906542056,215,380513,25.5965292841648,462,382916,3,6.27E-05,0.003707708944848
25109,genealogists,NN,3,"0,2,1",{(gen)(log)>ist>},38.235294117647,35,84143,32.2429906542056,215,380513,25.5965292841648,462,382916,3,6.27E-05,0.003707708944848
25142,genuflections,NN,3,"0,2,1",{(genu)(flect)}>ion>,100,2,54,92.3076923076923,14,38887,86.2953692115144,1599,6530204,3,9.03E-06,0.009114784489418
25166,gerontology,NN,3,"0,2,1",{(geront)(log)>y>},0,1,111,56.5420560747663,215,380513,31.4285714285714,2486,3870233,1,4.99E-05,0.029816159431485
25340,glassblowers,NN,3,"0,2,1",{(glass)}{(blow)}>er>,64.7058823529411,18,35363,72.2222222222222,19,40537,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
25401,globetrotters,NN,3,"0,2,1",{(globe)}{(trot)}>er>,83.3333333333333,7,38772,75,5,2228,47.2063352397712,2274,4569119,2,3.55E-05,0.025027035377723
25663,gamekeepers,NN,3,"0,2,1",{(game)}{(keep)}>er>,83.3333333333333,7,332647,94.7368421052631,20,247711,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
25665,gamesmanship,NN,3,"0,2,1",{(game)}(man)>ship>,50,7,332647,51.4285714285714,211,300379,66.6666666666666,76,164220,4,1.22E-05,0.000308975745404
25785,gastroenteritis,NN,3,"0,2,1",(gastr){(enter)>itis>},20,6,458,83.3333333333333,7,121284,60,16,5021,4,0,0
25792,gatecrasher,NN,3,"0,2,1",{(gate)}{(crash)}>er>,46.1538461538461,14,51632,66.6666666666666,4,37344,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
25793,gatecrashers,NN,3,"0,2,1",{(gate)}{(crash)}>er>,46.1538461538461,14,51632,66.6666666666666,4,37344,65.3761548614166,2274,4569119,2,3.55E-05,0.025027035377723
25798,gatekeepers,NN,3,"0,2,1",{(gate)}{(keep)}>er>,15.3846153846153,14,51632,21.0526315789473,20,247711,24.2850857897052,2274,4569119,2,3.55E-05,0.025027035377723
25906,fortnightly,JJ|RB,3,"0,2,1",{(fort)(night)}>ly>,71.4285714285714,8,12689,55.1724137931034,30,162292,24.7497411114946,2898,3857999,2,4.48E-05,0.026726401977445
25940,fourteenths,NN,3,"0,2,1",{(four)(teen)}>th>,100,10,104929,57.1428571428571,15,16279,84.6153846153846,53,86685,2,3.46E-05,0.000463463618106
25955,foxhunter,NN,3,"0,2,1",{(fox)}{(hunt)}>er>,80,11,16876,75,9,48581,67.3119225692916,2274,4569119,2,3.55E-05,0.025027035377723
25956,foxhunters,NN,3,"0,2,1",{(fox)}{(hunt)}>er>,80,11,16876,75,9,48581,67.3119225692916,2274,4569119,2,3.55E-05,0.025027035377723
26001,fratricidal,JJ,3,"0,2,1",{(fratern)(cide)}>al>,57.1428571428571,8,3351,58.8235294117647,18,19920,70.6993006993007,1431,4704731,2,9.14E-06,0.006642978526186
26030,freebooter,NN,3,"0,2,1",{(free)}{(boot)}>er>,66.6666666666666,28,323757,30,11,66999,40.5191377034755,2274,4569119,2,3.55E-05,0.025027035377723
26036,freelancer,NN,3,"0,2,1",{(free)}{(lance)}>er>,37.037037037037,28,323757,100,4,12083,26.2208534975802,2274,4569119,2,3.55E-05,0.025027035377723
26037,freelancers,NN,3,"0,2,1",{(free)}{(lance)}>er>,37.037037037037,28,323757,100,4,12083,26.2208534975802,2274,4569119,2,3.55E-05,0.025027035377723
26041,freeloaders,NN,3,"0,2,1",{(free)}{(load)}>er>,70.3703703703703,28,323757,57.1428571428571,15,97063,44.5226572811262,2274,4569119,2,3.55E-05,0.025027035377723
26044,freemasonry,NN,3,"0,2,1",{(free)}{(mason)}>ory>,33.3333333333333,28,323757,60,6,10644,33.5211267605633,356,725186,3,2.62E-05,0.002935269581338
26060,freightliners,NN,3,"0,2,1",{(freight)}{(line)}>er>,100,3,3606,80.9523809523809,64,426769,60.1407831060272,2274,4569119,2,3.55E-05,0.025027035377723
26175,frostbitten,JJ,3,"0,2,1",{(frost)}{(bit)}>en>,41.6666666666666,13,8130,50,9,184992,81.7733990147783,204,655590,2,1.68E-05,0.001699366599722
26306,floorwalker,NN,3,"0,2,1",{(floor)}{(walk)}>er>,100,4,38576,94.4444444444444,19,87736,76.4628244610646,2274,4569119,2,3.55E-05,0.025027035377723
26307,floorwalkers,NN,3,"0,2,1",{(floor)}{(walk)}>er>,100,4,38576,94.4444444444444,19,87736,76.4628244610646,2274,4569119,2,3.55E-05,0.025027035377723
26404,flycatchers,NN,3,"0,2,1",{(fly)}{(catch)}>er>,65.3846153846153,27,76434,66.6666666666666,13,32266,61.2846458424989,2274,4569119,2,3.55E-05,0.025027035377723
26414,flyweights,NN,3,"0,2,1",{(fly)}{(weigh)>t>},50,27,76434,65.2173913043478,24,56346,66.6666666666666,49,133535,1,2.25E-05,0.000463463618106
26447,fogsignals,NN|VB,3,"0,2,1",{(fog)}{(sign)}>al>,90,11,6355,100,26,219005,96.0839160839161,1431,4704731,2,9.14E-06,0.006642978526186
26461,folklorists,NN,3,"0,2,1",{(folk)}{(lore)}>ist>,46.1538461538461,14,70137,100,3,5885,63.9913232104121,462,382916,3,6.27E-05,0.003707708944848
26494,footballer,NN,3,"0,2,1",{(foot)}{(ball)}>er>,35.7142857142857,43,58389,51.8518518518518,28,117537,38.3194016717993,2274,4569119,2,3.55E-05,0.025027035377723
26495,footballers,NN,3,"0,2,1",{(foot)}{(ball)}>er>,35.7142857142857,43,58389,51.8518518518518,28,117537,38.3194016717993,2274,4569119,2,3.55E-05,0.025027035377723
26527,footslogger,NN,3,"0,2,1",{(foot)}{(slog)}>er>,83.3333333333333,43,58389,66.6666666666666,4,378,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
26528,footsloggers,NN,3,"0,2,1",{(foot)}{(slog)}>er>,83.3333333333333,43,58389,66.6666666666666,4,378,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
26732,fifteenths,NN,3,"0,2,1",{(five)(teen)}>th>,100,12,83688,57.1428571428571,15,16279,84.6153846153846,53,86685,2,3.46E-05,0.000463463618106
26829,firelighter,NN,3,"0,2,1",{(fire)}{(light)}>er>,77.5510204081632,50,118119,88.6363636363636,45,176000,71.9313682358117,2274,4569119,2,3.55E-05,0.025027035377723
26830,firelighters,NN,3,"0,2,1",{(fire)}{(light)}>er>,77.5510204081632,50,118119,88.6363636363636,45,176000,71.9313682358117,2274,4569119,2,3.55E-05,0.025027035377723
26842,firewatcher,NN,3,"0,2,1",{(fire)}{(watch)}>er>,87.7551020408163,50,118119,82.3529411764705,18,112901,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
26843,firewatchers,NN,3,"0,2,1",{(fire)}{(watch)}>er>,87.7551020408163,50,118119,82.3529411764705,18,112901,87.1975362956445,2274,4569119,2,3.55E-05,0.025027035377723
26946,flamethrowers,NN,3,"0,2,1",{(flame)}{(throw)}>er>,50,11,67077,57.1428571428571,8,57224,25.9568851737791,2274,4569119,2,3.55E-05,0.025027035377723
27274,faultfinders,NN,3,"0,2,1",{(fault)}{(find)}>er>,50,11,27216,83.3333333333333,7,435097,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
27276,faultfinder,NN,3,"0,2,1",{(fault)}{(find)}>er>,50,11,27216,83.3333333333333,7,435097,81.9181698196216,2274,4569119,2,3.55E-05,0.025027035377723
27322,featherweights,NN,3,"0,2,1",{(feather)}{(weigh)>t>},20,6,5119,52.1739130434782,24,56346,52.0833333333333,49,133535,1,2.25E-05,0.000463463618106
27414,ethnographers,NN,3,"0,2,1",{(ethn)(graph)>er>},60,11,11895,60,116,198105,49.8460184777826,2274,4569119,2,3.55E-05,0.025027035377723
27415,ethnographic,JJ,3,"0,2,1",{(ethn)(graph)>ic>},20,11,11895,45.2173913043478,116,198105,43.928923988154,1014,1472797,2,2.78E-05,0.006334002780782
27419,ethnologists,NN,3,"0,2,1",{(ethn)(log)>ist>},80,11,11895,80.3738317757009,215,380513,76.3557483731019,462,382916,3,6.27E-05,0.003707708944848
27429,etymologies,NN,3,"0,2,1",{(etymo)(log)>y>},0,4,830,30.8411214953271,215,380513,15.6539235412474,2486,3870233,1,4.99E-05,0.029816159431485
27430,etymologists,NN,3,"0,2,1",{(etymo)(log)>ist>},100,4,830,79.4392523364485,215,380513,74.6203904555314,462,382916,3,6.27E-05,0.003707708944848
27660,exogamy,NN,3,"0,2,1",{(exo)(gam)>y>},100,5,3767,80,16,2996,56.0160965794768,2486,3870233,1,4.99E-05,0.029816159431485
27926,entomologists,NN,3,"0,2,1",{(entomo)(log)>ist>},50,3,569,51.8691588785046,215,380513,46.4208242950108,462,382916,3,6.27E-05,0.003707708944848
27982,EOSINOPHILIC,JJ,3,"0,2,1",{(eosino)(philo)>ic>},0,1,18,75.8620689655172,30,53808,74.1362290227048,1014,1472797,2,2.78E-05,0.006334002780782
28016,eponymous,JJ,3,"0,2,1",{(ep)(nym)>ious>},0,1,138,53.8461538461538,14,72688,30.8441558441558,617,450833,4,7.10E-05,0.004943611926464
28034,equinoctial,JJ,3,"0,2,1",{(equi)(noct)>al>},81.6326530612244,50,127793,66.6666666666666,4,746,86.083916083916,1431,4704731,2,9.14E-06,0.006642978526186
28044,equivalences,NN,3,"0,2,1",{(equi)(val)>ance>},20.4081632653061,50,127793,20,21,41544,26.7080745341614,323,977837,4,7.16E-06,0.001081415108914
28047,equivocated,VB,3,"0,2,1",{(equi)(voc)>ate>},59.1836734693877,50,127793,63.6363636363636,23,38814,66.7735042735042,937,2569118,3,2.65E-05,0.010505175343736
28048,equivocates,VB,3,"0,2,1",{(equi)(voc)>ate>},59.1836734693877,50,127793,63.6363636363636,23,38814,66.7735042735042,937,2569118,3,2.65E-05,0.010505175343736
28049,equivocating,VB|NN,3,"0,2,1",{(equi)(voc)>ate>},59.1836734693877,50,127793,63.6363636363636,23,38814,66.7735042735042,937,2569118,3,2.65E-05,0.010505175343736
28069,ergonomics,NN,3,"0,2,1",{(ergo)(nomin)>ics>},50,3,4114,30.5555555555555,37,34420,39.3939393939393,34,144919,3,6.90E-06,0.000154487872702
28120,escapologist,NN,3,"0,2,1",{(escape)(log)>ist>},88.8888888888888,10,24633,85.9813084112149,215,380513,86.3340563991323,462,382916,3,6.27E-05,0.003707708944848
28121,escapologists,NN,3,"0,2,1",{(escape)(log)>ist>},88.8888888888888,10,24633,85.9813084112149,215,380513,86.3340563991323,462,382916,3,6.27E-05,0.003707708944848
28122,escapology,NN,3,"0,2,1",{(escape)}(log)>y>,100,10,24633,95.7943925233645,215,380513,81.0865191146881,2486,3870233,1,4.99E-05,0.029816159431485
28129,eschatology,NN,3,"0,2,1",{(eschato)(log)>y>},100,2,87,74.2990654205607,215,380513,40.8853118712273,2486,3870233,1,4.99E-05,0.029816159431485
28206,elderflowers,NN,3,"0,2,1",{(elder)}{(flow)}>er>,100,4,14806,75,13,35371,73.1192256929168,2274,4569119,2,3.55E-05,0.025027035377723
28227,electrocutions,NN,3,"0,2,1",{(electro)(cute)}>ion>,35.2941176470588,18,5624,57.1428571428571,8,12341,56.3829787234042,1599,6530204,3,9.03E-06,0.009114784489418
28580,dumbwaiters,NN,3,"0,2,1",{(dumb)}{(wait)}>er>,100,9,18821,100,5,119150,64.232292124945,2274,4569119,2,3.55E-05,0.025027035377723
28741,earthshakingly,RB,3,"0,2,1",{(earth)}{(shake)}>ly>,89.4736842105263,20,77215,100,14,15045,76.9761822575077,2898,3857999,2,4.48E-05,0.026726401977445
28790,ecologist,NN,3,"0,2,1",{(eco)(log)>ist>},75,5,8106,33.1775700934579,215,380513,26.8980477223427,462,382916,3,6.27E-05,0.003707708944848
28791,ecologists,NN,3,"0,2,1",{(eco)(log)>ist>},75,5,8106,33.1775700934579,215,380513,26.8980477223427,462,382916,3,6.27E-05,0.003707708944848
28917,eggbeaters,NN,3,"0,2,1",{(egg)}{(beat)}>er>,80,6,25055,66.6666666666666,19,58632,52.2657281126264,2274,4569119,2,3.55E-05,0.025027035377723
29010,doorkeepers,NN,3,"0,2,1",{(door)}{(keep)}>er>,78.9473684210526,20,84216,89.4736842105263,20,247711,58.6449626044874,2274,4569119,2,3.55E-05,0.025027035377723
29012,doorknockers,NN,3,"0,2,1",{(door)}{(knock)}>er>,94.7368421052631,20,84216,100,7,15563,74.307083150022,2274,4569119,2,3.55E-05,0.025027035377723
29118,doxology,NN,3,"0,2,1",{(doxo)(log)>y>},0,1,6,85.9813084112149,215,380513,60.4426559356136,2486,3870233,1,4.99E-05,0.029816159431485
29218,dressmakers,NN,3,"0,2,1",{(dress)}{(make)}>er>,35.7142857142857,15,27506,61.5384615384615,40,1073485,48.4381874175099,2274,4569119,2,3.55E-05,0.025027035377723
29868,dipsomaniacs,NN,3,"0,2,1",{(dipso)(mania)>iac>},0,2,4,73.3333333333333,16,2751,100,14,1568,3,0.000637755102041,0.000154487872702
29871,dipsomaniac,NN,3,"0,2,1",{(dipso)(mania)>iac>},0,2,4,73.3333333333333,16,2751,100,14,1568,3,0.000637755102041,0.000154487872702
30035,disembarrassment,NN,3,"0,2,1",{(dis)}{(embarrass)}>ment>,75,5,22,100,4,8394,97.2125435540069,288,1423689,4,1.26E-05,0.002780781708636
30074,disforestation,NN,3,"0,2,1",{(dis)}{(forest)}>ion>,75,5,22,71.4285714285714,15,22985,97.5594493116395,1599,6530204,3,9.03E-06,0.009114784489418
30241,dermatologists,NN,3,"0,2,1",{(derm)(log)>ist>},0,9,1100,43.4579439252336,215,380513,37.0932754880694,462,382916,3,6.27E-05,0.003707708944848
30323,dessertspoonful,NN,3,"0,2,1",{(dessert)}{(spoon)}>ful>,100,3,1982,100,11,8846,92.9824561403508,343,429561,3,5.82E-05,0.00386219681755
30324,dessertspoonfuls,NN,3,"0,2,1",{(dessert)}{(spoon)}>ful>,100,3,1982,100,11,8846,92.9824561403508,343,429561,3,5.82E-05,0.00386219681755
30492,dichotomies,NN,3,"0,2,1",{(dicho)(tom)>y>},0,1,857,7.14285714285714,15,67254,12.7967806841046,2486,3870233,1,4.99E-05,0.029816159431485
30511,dickybird,NN,3,"0,2,1",{(dick)>y>}{(bird)},80,6,21323,73.6418511066398,2486,3870233,4.99E-05,0.029816159431485,85.7142857142857,22,38721,4
30512,dickybirds,NN,3,"0,2,1",{(dick)>y>}{(bird)},80,6,21323,73.6418511066398,2486,3870233,4.99E-05,0.029816159431485,85.7142857142857,22,38721,4
30587,deerstalkers,NN,3,"0,2,1",{(deer)}{(stalk)}>er>,100,4,5401,100,4,5780,61.2846458424989,2274,4569119,2,3.55E-05,0.025027035377723
30772,deliverymen,NN,3,"0,2,1",{(deliver)}>y>{(men)},100,6,46873,69.496981891348,2486,3870233,4.99E-05,0.029816159431485,82.1656050955414,158,125014,3
30849,democratized,JJ|VB,3,"0,2,1",{(demo)(crat)}>ize>,90,11,83162,65,21,35528,51.9813519813519,430,443161,3,0.000148930072818,0.010196199598332
